|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
760000|0521094|1996-08-24T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:04:46.706666||False|2001-02-21T00:00:00|Ct|row-hykt-ba9e-t6wh|||||||||||False|||Book Buddy Publishing Co.||||||||||||||||1995-08-25T00:00:00|Connecticut|Dissolved||100|False|False
760001|1387935|2023-03-31T00:00:00|2021-03-01T00:00:00|Vineland|United States|DTUCH@UDHGROUP.COM|JOFFE MILLWORK & SUPPLY LLC|NJ|18 Burns Ave|Llc||08360||Foreign|United States|2022-05-18T00:04:48.660000||False||Nj|row-q5ge-jc3a-6kvu|||||||||||False|Other Miscellaneous Durable Goods Merchant Wholesalers (423990)||Joffe Millwork & Supply Llc||||||||||||||||2021-04-16T00:00:00|NJ|Active|||False|False
760002|1391375|2023-03-31T00:00:00||Stamford|United States|ALEGRIAOSKAR944@GMAIL.COM||CT|73 Wilson Street|Llc||06902||Domestic||2022-05-18T00:04:42.686666||False||Ct|row-a7h6~kfhh-tqta|||||||||||True|Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers (423860)||Variedades Diana Llc||||||||||||||||2021-05-10T00:00:00|Connecticut|Active|||False|True
760003|1365113||||||||None|Unknown||||Domestic||2022-05-18T00:04:42.686666||False|||row-3wn9~siwk-u23z|||||||||||False|||Spray Foam Holdings Llc||||||||||||||||0001-01-01T00:00:00|Connecticut|Removed|||False|False
760004|0920724|2017-03-31T00:00:00||Glastonbury||PENNACHIOJEWELERS@YAHOO.COM||CT|135 Shagbark Road|Llc||06033||Domestic||2022-05-18T00:04:43.406666||False|2017-12-07T00:00:00|Ct|row-sbzp-6ku4~qxiz|||||||||||False|||Myrtle Beach Bums Llc||||||||||||||||2007-12-04T00:00:00|Connecticut|Dissolved|||False|False
760005|1111796|2014-07-02T00:00:00||East Hartford||||CT|205 Green Manor Drive|Llc||06118||Domestic||2022-05-18T00:04:38.293333||False|2017-01-16T00:00:00|Ct|row-8skc-hwxz~4j9u|||||||||||False|||Off-Road Equipment, Llc||||||||||||||||2013-07-02T00:00:00|Connecticut|Dissolved|||False|False
760006|0519843|2000-03-31T00:00:00||Greenwich||||CT|100 Putnam Green|Llc||06830||Domestic||2022-05-18T00:04:46.003333||False|2003-12-30T00:00:00|Ct|row-j2p3-ngxx.h8pd|||||||||||False|||Steeplechase Management Company, L.L.C.||||||||||||||||1995-08-07T00:00:00|Connecticut|Dissolved|||False|False
760007|0521395|1999-09-30T00:00:00||Goshen||||CT|R. Siena 208 Wellsford Dr. P. O. Box 450|Llc||06756||Domestic||2022-05-18T00:04:45.956666||False|2000-10-04T00:00:00|Ct|row-7ahg~uhxw-zbjh|||||||||||False|||Litchfield Car Wash, Llc||||||||||||||||1995-09-01T00:00:00|Connecticut|Dissolved|||False|False
760008|0950826|2009-09-26T00:00:00||Milford||||CT|10 Southern Parkway|Llc||06460||Domestic||2022-05-18T00:04:44.063333||False|2009-12-14T00:00:00|Ct|row-k9jx-xima-p9xk|||||||||||False|||Indoor Climate Experts, Llc||||||||||||||||2008-09-25T00:00:00|Connecticut|Dissolved|||False|False
760009|1374020|2023-03-31T00:00:00||Danbury|United States|JAREDCASS679@YAHOO.COM||CT|19 High Street Ext.|Llc||06810||Domestic||2022-05-18T00:04:40.510000||False||Ct|row-8yjt~ma5t~94ke|||||||||||False|Business Associations (813910)||Cassco Llc||||||||||||||||2021-01-18T00:00:00|Connecticut|Active|||False|False
760010|1008396|2011-06-22T00:00:00||Wolcott||||CT|20 Sheraton Drive|Llc||06716||Domestic||2022-05-18T00:04:40.573333||False|2011-12-15T00:00:00|Ct|row-fhq4-m78r.zhtf|||||||||||False|||Fpf Web Development & Computer Services Llc||||||||||||||||2010-06-22T00:00:00|Connecticut|Dissolved|||False|False
760011|2277361|2022-03-31T00:00:00||New Britain|United States|lisaagenovese@yahoo.com||CT|33 Wightman Rd|Llc||06052-1507||Domestic|United States|2022-05-18T00:04:02.746666||False||Connecticut|row-tmy6-8x54-8f6a|||||||||||False|Community Food Services (624210)||Seaside Creamery, Llc||||||||||||||||2021-06-21T00:00:00|Connecticut|Active|Annual report past due||False|True
