|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
510000|0843725|2022-03-31T00:00:00||Wallingford|United States|CGI.TOWING@GMAIL.COM||CT|718 North Colony Rd|Llc||06492||Domestic||2022-05-18T00:12:06.463333||False||Ct|row-jypu~bfdd.a3tv|||||||||||False|All Other Transit and Ground Passenger Transportation (485999)|485113|Coastal Pro Transport, Llc||||||||||||||||2005-12-29T00:00:00|Connecticut|Active|Annual report past due||False|False
510001|1044444|2020-03-31T00:00:00||Voluntown|United States|suzieuie@gmail.com||CT|104 Beach Pond Road|Llc||06384||Domestic||2022-05-18T00:08:26.370000||False|2022-01-31T00:00:00|Ct|row-vv3u-6bxp-3m7j|||||||||||False|Commercial Bakeries (311812)||Suzie-Uie, Llc||||||||Failure to file annual report||||||||2011-07-26T00:00:00|Connecticut|Dissolved|||False|True
510002|1048531|2023-03-31T00:00:00||Manchester|United States|ba@adebayolawllc.com||CT|660 Center Street|Llc||06040||Domestic||2022-05-18T00:08:27.666666||True||Ct|row-g7g3~yqvz~7ewn|||||||||||True|Offices of Lawyers (541110)|541110|Adebayo Law, Llc||||||||||||||||2011-09-14T00:00:00|Connecticut|Active|||False|False
510003|0844980|2021-03-31T00:00:00||Durham|United States|Mrdonlan@comcast.net||CT|108 Howd Rd|Llc||06422||Domestic||2022-05-18T00:12:07.120000||False|2022-03-08T00:00:00|Ct|row-bjps.qr5x-f2ah|||||||||||False|Finish Carpentry Contractors (238350)|238350|Mrd Improvements Llc||||||||||||||||2006-02-17T00:00:00|Connecticut|Dissolved|Annual report past due||False|False
510004|1047298|2023-03-31T00:00:00|2011-02-16T00:00:00|Elk Grove Village|United States|hlin@atlaslift.com|ATLAS TOYOTA MATERIAL HANDLING, LLC|IL|1815 Landmeier Road|Llc||60007||Foreign|United States|2022-05-18T00:08:30.323333||False||Il|row-ieer-wy7y-6tiw||||1815 LANDMEIER ROAD, ELK GROVE VILLAGE, IL, 60007,|Elk Grove Village||IL|1815 Landmeier Road||60007|False|Industrial Machinery and Equipment Merchant Wholesalers (423830)|423830|Atlas Toyota Material Handling, Llc|1815 LANDMEIER ROAD, ELK GROVE VILLAGE, IL, 60007, United States|Elk Grove Village|IL|1815 Landmeier Road||60007|United States|||||||||2011-08-26T00:00:00|IL|Active|||False|False
510005|1044342|2023-03-31T00:00:00||Milford|United States|alexssemail@gmail.com||CT|215 Bridgeport Ave|Llc||06460||Domestic||2022-05-18T00:08:25.603333||False||Ct|row-2a4h~5gwg~mrm9|||||||||||True|Roofing Contractors (238160)||A Plus Exterior Llc||||||||||||||||2011-07-27T00:00:00|Connecticut|Active|||False|False
510006|0840266|2006-11-16T00:00:00||Weatogue||||CT|54 Red Stone Drive|Llc||06089||Domestic||2022-05-18T00:12:04.383333||False||Ct|row-vgpj.3m7x~pm5e|||||||||||False|||Pilot Entertainment, Llc||||||||Failure to file annual report||||||||2005-11-16T00:00:00|Connecticut|Forfeited|||False|False
510007|0844083|2022-04-27T00:00:00||Darien|United States|CHRISTINEHAMILTONHALL@YAHOO.COM||CT|777 Post Road|Stock||06820||Domestic||2022-05-18T00:12:05.103333||False||Ct|row-njip~5krc-nhie|||||||||||False|Offices of Dentists (621210)|621210|Darien Surgical Associates, P.C.||||||||||||||||2006-01-04T00:00:00|Connecticut|Active|Annual report past due|1500|False|False
510008|0845755|2008-01-12T00:00:00||Baltic||||CT|161 Main Street|Llc||06330||Domestic||2022-05-18T00:12:07.696666||False||Ct|row-7rsr-bny7-wic7|||||||||||False|||Scott'S Paddle Sports Tours And Rentals, Llc||||||||Failure to file annual report||||||||2006-01-12T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
510009|0840784|2022-03-31T00:00:00||Stratford|United States|niraj_g@hotmail.com||CT|1340 Barnum Avenue|Llc||06614||Domestic||2022-05-18T00:12:03.666666||False|2021-12-10T00:00:00|Ct|row-ggnf-ct4p~3kqa|||||||||||True|Lessors of Other Real Estate Property (531190)|531190|Sharda Enterprises, L.L.C.||||||||||||||||2005-11-21T00:00:00|Connecticut|Dissolved|||False|False
510010|1048428|2012-09-20T00:00:00||Middletown||||CT|111 Cimarron Rd|Llc||06457||Domestic||2022-05-18T00:08:30.260000||False||Ct|row-6s4n.wvin.4f2w|||||||||||False|||Paperclip L.L.C.||||||||Failure to file annual report||||||||2011-09-21T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510011|0844866|2021-03-31T00:00:00||Old Saybrook|United States|ESTYS292@AOL.COM||CT|292 Main Street|Llc||06475||Domestic||2022-05-18T00:12:06.416666||False||Ct|row-yx35-87sa-ymmu|||||||||||False|All Other Miscellaneous Store Retailers (except Tobacco Stores) (453998)|453998|Esty'S Llc||||||||||||||||2006-01-09T00:00:00|Connecticut|Active|Annual report past due||False|False
510012|1044702|2023-03-31T00:00:00||Miami|United States|cbenvenuto@fundmanagementgroup.com||FL|1101 Brickell Avenue South Tower 8Th Floor|Llc||33131||Domestic||2022-05-18T00:08:27.680000||False||Fl|row-zxcn.pp7a-hmbn|||||||||||False|Offices of Other Holding Companies (551112)|551112|Fmg Iwc Investors Llc||||||||||||||||2011-08-01T00:00:00|Connecticut|Active|||False|False
510013|0840686|2014-11-23T00:00:00||Shelton||bill@scinto.com||CT|C/O R.D. Scinto, Inc. One Corporate Drive, Suite 100|Llc||06484||Domestic||2022-05-18T00:12:02.990000||False||Ct|row-ksqc~9tgp~mpse|||||||||||False|||5 Corporate Drive, Llc||||||||Failure to file annual report||||||||2005-11-23T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510014|1048384|2015-09-13T00:00:00||Old Lyme||rscott@frenchblitzerscott.com||CT|262 Mile Creek Road|Llc||06371||Domestic||2022-05-18T00:08:29.620000||False||Ct|row-jspn.wy65-4hyx|||||||||||False|||Scott Creative Services, Llc||||||||Failure to file annual report||||||||2011-09-14T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510015|0844801|2012-03-31T00:00:00||Middlefield||APPRAISALCT@COMCAST.NET||CT|71 Whisper Wind Rd.|Llc||06455||Domestic||2022-05-18T00:12:05.823333||False||Ct|row-a8zh-ss3u~b8aa|||||||||||False|||Appraisal One Associates, Llc||||||||Failure to file annual report||||||||2006-04-03T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510016|1044669|2023-03-31T00:00:00||Plainville|United States|plainville.masonic@gmail.com||CT|70 East Main Street|Llc||06062||Domestic||2022-05-18T00:08:30.353333||False||Ct|row-2au6~9xvu.7gq4|||||||||||False|Nonresidential Property Managers (531312)|531312|Plainville Masonic Title Holding Company I, Llc||||||||||||||||2011-07-28T00:00:00|Connecticut|Active|||False|False
510017|0840647|2015-11-23T00:00:00||Southington||jagdesignllc@sbcglobal.net||CT|81 Faye Lane|Llc||06489||Domestic||2022-05-18T00:12:02.960000||False||Ct|row-sdeh.9592-e7qf|||||||||||False|||Jag Design Llc||||||||Failure to file annual report||||||||2005-11-23T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510018|0840885|2023-03-31T00:00:00||Windsor|United States|mnw1269@att.net||CT|35 Brookview Road|Llc||06095||Domestic||2022-05-18T00:12:04.383333||False||Ct|row-b352.stkw.cq94|||||||||||False|Offices of Real Estate Appraisers (531320)|531320|Neas Appraisals, Llc||||||||||||||||2005-11-25T00:00:00|Connecticut|Active|||False|False
510019|1047784|2012-09-06T00:00:00||Norwalk||||CT|342 West Cedar St.|Llc||06854||Domestic||2022-05-18T00:08:29.633333||False||Ct|row-wexi-gzg8-fc3y|||||||||||False|||Franco & Son Home Improvement Llc||||||||Failure to file annual report||||||||2011-09-07T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510020|0844699|2023-01-05T00:00:00||Hebron|United States|countryfarm777@att.net||CT|41 Main Street|Stock||06248||Domestic||2022-05-18T00:12:05.696666|2005-12-29T00:00:00|False||Ct|row-298j-vtzn~jtpp|||||||||||False|Convenience Stores (445120)|445120|Hebron Ganesh, Inc.||||||||||||||||2006-01-05T00:00:00|Connecticut|Active||20000|False|False
510021|1048232|2023-03-31T00:00:00||Southington|United States|Runeagle@aol.com||CT|360 North Main St. Suite 12|Llc||06489||Domestic||2022-05-18T00:08:28.993333||False||Ct|row-jv9p~r7iy.d97s|||||||||||False|Lessors of Residential Buildings and Dwellings (531110)|531110|Ridge Three Realty Llc||||||||||||||||2011-09-13T00:00:00|Connecticut|Active|||False|False
510022|0850548|2007-02-22T00:00:00||Bridgeport||||CT|276 Queen St.|Llc||06606||Domestic||2022-05-18T00:12:05.760000||False||Ct|row-cu2j-fqvs-4ady|||||||||||False|||A.B. Shafer Construction Llc||||||||Failure to file annual report||||||||2006-02-22T00:00:00|Connecticut|Forfeited|||False|False
510023|1050310|2020-03-31T00:00:00||Stamford|United States|msanchez@paddleplayer.com||CT|9 Maple Tree Ave D1 D1|Llc||06906||Domestic||2022-05-18T00:08:30.306666||False||Ct|row-dvxx-e2nh-5853|||||||||||False|||Paddle Player Llc||||||||Failure to file annual report||||||||2011-10-05T00:00:00|Connecticut|Active|Ready for dissolution||False|False
510024|1048131||||||||No Information Provided|Religious||||Domestic||2022-05-18T00:08:28.306666||False|||row-day3-rfdj-3cpf|||||||||||False|||Chabad At Wesleyan, Inc.||||||||||||||||2011-09-12T00:00:00|Connecticut|Active|||False|False
510025|0844517|2023-01-06T00:00:00|2006-01-01T00:00:00|Grand Rapids|United States|Ingrid.Heinze@dematic.com|DEMATIC CORP.|MI|507 Plymouth Ave, Ne|Stock||49505||Foreign|United States|2022-05-18T00:12:07.713333||False||De|row-n3jx.ntwg-eghj|||||||||||False|Conveyor and Conveying Equipment Manufacturing (333922)|333922|Dematic Corp.||||||||||||||||2006-01-06T00:00:00|DE|Active|||False|False
510026|0845682|2007-01-12T00:00:00||East Hartford||||CT|488 Park Ave Lot #3|Llc||06108||Domestic||2022-05-18T00:12:07.180000||False||Ct|row-gsm2-uz5r-56et|||||||||||False|||V.I.P. Unisex Salon Llc||||||||Failure to file annual report||||||||2006-01-12T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
