|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
630000|0665852|2003-03-31T00:00:00||Terryville||||CT|191 Greystone Rd.|Llc||06786||Domestic||2022-05-18T00:07:42.683333||False||Ct|row-uhce.rub5.vqn7|||||||||||False|||Webman, Llc||||||||||||||||2000-11-13T00:00:00|Connecticut|Forfeited|||False|False
630001|0665341|2001-11-06T00:00:00||Milford||||CT|69 Christine Terrace|Llc||06460||Domestic||2022-05-18T00:07:43.326666||False||Ct|row-qg73~66in.rs8w|||||||||||False|||River Park Village, Llc||||||||||||||||2000-11-06T00:00:00|Connecticut|Forfeited|||False|False
630002|0665620|2020-11-07T00:00:00||Ivoryton|United States|mpadden@mdscpas.com||CT|65 North Main St.|Stock||06442||Domestic||2022-05-18T00:07:44.560000|2000-11-06T00:00:00|False||Ct|row-a38w~defg.68hi|||||||||||False|Other Direct Selling Establishments (454390)|454390|New Air Technologies, Inc.||||||||Failure to file annual report||||||||2000-11-08T00:00:00|Connecticut|Active|Annual report past due|20000|False|False
630003|0012948|2023-02-26T00:00:00||Burlington|United States|rssonstroem@gmail.com||CT|112 Mountain Spring Rd|Stock||06013|rssonstroem@gmail.com|Domestic||2022-05-18T00:07:25.250000|1962-02-01T00:00:00|False||Ct|row-yj3w-uhc9~u3wi|||||||||||False|Spring Manufacturing (332613)|332613|Old Dmfg, Inc.||||||||||||||||1962-02-19T00:00:00|Connecticut|Active||5000|False|False
630004|0665372|2010-03-31T00:00:00||Plainville||||CT|155 Unionville Ave|Llc||06062||Domestic||2022-05-18T00:07:43.326666||False||Ct|row-6czb.2hib-u2wa|||||||||||False|||Complete Refuse Management, Llc.||||||||Failure to file annual report||||||||2000-11-06T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
630005|0011996|2022-09-16T00:00:00||Hamden|United States|customprod@sbcglobal.net||CT|2893 State St|Stock||06517||Domestic||2022-05-18T00:07:23.873333|1969-09-10T00:00:00|False||Ct|row-u5qf.rwfh.gr5m|||||||||||False|Custom Architectural Woodwork and Millwork Manufacturing (337212)|337212|Custom & Precision Products, Inc.||||||||||||||||1969-09-16T00:00:00|Connecticut|Active|Annual report due|5000|False|False
630006|0686274|2002-07-16T00:00:00||Armonk||||NY|536 Main Street|Llc||10504||Domestic||2022-05-18T00:07:47.996666||False||Ny|row-v6gh.xqey.vudp|||||||||||False|||Waterview Partners, Llc||||||||||||||||2001-07-16T00:00:00|Connecticut|Forfeited|||False|False
630007|0047192|2012-11-28T00:00:00||||awordie@aol.com|||None|Stock||||Domestic||2022-05-18T00:11:20.993333|1968-11-01T00:00:00|False||Ct|row-h3mn.xnhd~mfku|||||||||||False|||Unger'S Auto Body, Inc.||||||||Failure to file annual report||||||||1968-11-15T00:00:00|Connecticut|Active|Ready for dissolution|0|False|False
630008|0670442|2002-01-05T00:00:00||New Haven||||CT|607 Washington Avenue|Llc||06519||Domestic||2022-05-18T00:07:41.920000||False||Ct|row-52ie-75cs-czax|||||||||||False|||Davis Jr. Grocery & Deli Llc||||||||||||||||2001-01-05T00:00:00|Connecticut|Forfeited|||False|False
630009|0032159|2000-10-29T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:11:20.980000||False||Ct|row-zc54.9mjx-6ckr|||||||||||False|||Mt. Sinai Memorial Park, Incorporated||||||||||||||||1933-10-05T00:00:00|Connecticut|Forfeited||0|False|False
630010|0013732|2001-06-29T00:00:00||West Hartford||||CT|173 Milton Street|Stock||06119||Domestic||2022-05-18T00:07:25.950000|1975-06-04T00:00:00|False||Ct|row-p5cy.y7vn-dahn|||||||||||False|||Dispensamat Corporation||||||||||||||||1975-06-12T00:00:00|Connecticut|Forfeited||100|False|False
630011|0669465|2020-03-31T00:00:00||Wallingford|United States|ddiannuzzi@aol.com||CT|830 North Farms Rd|Llc||06492||Domestic||2022-05-18T00:07:43.966666||False||Ct|row-w6i7.hy6s~2did|||||||||||False|||Delia Realtors, Llc||||||||Failure to file annual report||||||||2000-12-26T00:00:00|Connecticut|Active|Ready for dissolution||False|False
630012|0028637|2023-03-29T00:00:00||Middlefield|United States|dbujese@lymanorchards.com||CT|7 Lyman Road|Stock||06455||Domestic||2022-05-18T00:07:25.233333|1950-01-05T00:00:00|False||Ct|row-k2dx~g4pz-nxbi|||||||||||False|All Other Specialty Food Stores (445299)|445299|Lyman Farm Incorporated, The||||||||||||||||1949-03-31T00:00:00|Connecticut|Active||305000|False|False
630013|0665791|2022-11-13T00:00:00|2001-01-01T00:00:00|Bridgeport|United States|ALUZI@PMT-GROUP.COM|THE PRODUCTO CORPORATION|CT|800 Union Avenue|Stock||06607||Foreign|United States|2022-05-18T00:07:42.606666||False||Mi|row-fn5d-h5na-djkf|||||||||||False|Machine Tool Manufacturing (333517)|333517|The Producto Corporation||||||||||||||||2000-11-13T00:00:00|MI|Active|Annual report due||False|False
