|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
950000|1263178|2019-03-31T00:00:00||Southington||MAILBOXKINGSRULE@GMAIL.COM||CT|89 Birch Street|Llc||06489||Domestic||2022-05-18T00:05:01.270000||False|2018-06-15T00:00:00|Ct|row-n798~vts7-pkdm|||||||||||False|||Mailbox Kings, Llc||||||||||||||||2018-02-07T00:00:00|Connecticut|Dissolved|||False|False
950001|1010199|2017-03-31T00:00:00||South Glastonbury||wosgood@cox.net||CT|283 Dayton Rd.|Llc||06073||Domestic||2022-05-18T00:03:31.333333||False|2016-07-26T00:00:00|Ct|row-bbu3~h47g-kkie|||||||||||False|||123 Home, Llc||||||||||||||||2010-07-15T00:00:00|Connecticut|Dissolved|||False|False
950002|1021955|2014-11-30T00:00:00||Enfield||ddrap08201983@GMAIL.COM||CT|8 Teach St.|Stock||06082||Domestic||2022-05-18T00:03:29.770000|2010-10-20T00:00:00|False|2014-05-20T00:00:00|Ct|row-24db.fb3t.byp8|||||||||||False|||Pragluski Trucking, Inc.||||||||||||||||2010-11-30T00:00:00|Connecticut|Dissolved||500|False|False
950003|0781411|2007-04-15T00:00:00||Trumbull||||CT|5 Mayfair Dr.|Llc||06611||Domestic||2022-05-18T00:05:01.256666||False|2007-12-18T00:00:00|Ct|row-22an-hcpe-ep4r|||||||||||False|||Global Pharmachem, Llc||||||||||||||||2004-04-15T00:00:00|Connecticut|Dissolved|||False|False
950004|0080317||||||HORIZON CORPORATION||No Information Provided|Stock||||Foreign||2022-05-18T00:06:21.510000||False||De|row-tjz7.kx5w.7fs5|||||||||||False|||Horizon Corporation||||||||||||||||1972-10-02T00:00:00|DE|Withdrawn|||False|False
950005|0611807|2000-01-20T00:00:00||Ridgefield||||CT|155 Nod Road|Stock||06877||Domestic||2022-05-18T00:04:51.316666|1999-01-19T00:00:00|False|1999-05-25T00:00:00|Ct|row-p4mj~m7xn-i5dx|||||||||||False|||Ebi Consulting, Inc.||||||||||||||||1999-01-20T00:00:00|Connecticut|Dissolved||5000|False|False
950006|0610139||||||||No Information Provided|Insurance Stock||||Domestic||2022-05-18T00:03:27.770000||False|||row-5yvv~8mm4~k996|||||||||||False|||Patrons Fire Insurance Company Of Rhode Island||||||||||||||||1998-12-31T00:00:00|Connecticut|Merged||0|False|False
950007|0634774|2000-11-08T00:00:00||Avon||||CT|8 Cheltenham Way P.O. Box 1175|Llc||06001||Domestic||2022-05-18T00:06:11.393333||False|2000-09-28T00:00:00|Ct|row-gsbi-anp4-txyc|||||||||||False|||John Fitch Boulevard Parking, Llc||||||||||||||||1999-11-09T00:00:00|Connecticut|Dissolved|||False|False
950008|0572495|2004-04-01T00:00:00||Bridgeport||||CT|1225 Connecticut Ave|Limited Partnership||06607||Domestic||2022-05-18T00:04:50.583333||False||Ct|row-m53w.7tkz.7b58|||||||||||False|||Krell Industries, Limited Partnership||||||||||||||||1981-04-28T00:00:00|Connecticut|Cancelled|||False|False
950009|0500391|1996-01-20T00:00:00||Hamden||||CT|15 Corporate Ridge|Llc||06518||Domestic||2022-05-18T00:06:12.706666||False||Ct|row-cswd-r7iq.m4w7|||||||||||False|||Connecticut Investment Properties, L.L.C.||||||||||||||||1994-01-20T00:00:00|Connecticut|Forfeited|||False|False
950010|0582601|2007-02-05T00:00:00||Ridgefield||||CT|23 Bailey Ave.|Llc||06877||Domestic||2022-05-18T00:04:52.676666||False|2007-04-27T00:00:00|Ct|row-em53.e6dz.q8we|||||||||||False|||Bailey'S Backyard, Llc||||||||||||||||1998-02-06T00:00:00|Connecticut|Dissolved|||False|False
950011|0663296|2008-10-10T00:00:00||Ashford||||CT|49 Tremko Lane|Non-Stock||06278||Domestic||2022-05-18T00:04:53.380000|2000-10-01T00:00:00|False|2008-09-04T00:00:00|Ct|row-5xz4-3rx3-fp9q|||||||||||False|||Quiet Corner Shhh, Inc.||||||||||||||||2000-10-10T00:00:00|Connecticut|Dissolved|||False|False
950012|0096690||||||MRI LEASING CORP.||No Information Provided|Stock||||Foreign||2022-05-18T00:03:29.240000||False||Ny|row-fi6k.h69x.3utg|||||||||||False|||Mri Leasing Corp.||||||||||||||||1970-01-26T00:00:00|NY|Revoked|||False|False
950013|0518310|1998-07-06T00:00:00||Old Lyme||||CT|83 Halls Road|Stock||06371-0689||Domestic||2022-05-18T00:06:10.643333|1995-06-21T00:00:00|False||Ct|row-q5mh.yhk5-xsyk|||||||||||False|||Utility Design And Construction Corp.||||||||||||||||1995-07-07T00:00:00|Connecticut|Forfeited||100|False|False
