|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
610000|0681770|2010-05-17T00:00:00|2001-05-17T00:00:00|East Hartford||LSTEPHENSON@MIKESCARPET.NET|MIKE'S CARPETS OF NEW ENGLAND, L.L.C.|CT|246 Prestige Park Rd.|Llc||06108||Foreign||2022-05-18T00:07:48.746666||False||Va|row-fgcu-i3sn~3w93|||||||||||False|||Mike'S Carpets Of New England, L.L.C.|NONE|||None||||Failure to file annual report||||||||2001-05-17T00:00:00|VA|Active|Admin Dissolution Initiated||False|False
610001|0682141|2021-03-31T00:00:00||New London|United States|SJMACPHERSON@MSN.COM||CT|34 Lower Blvd|Llc||06320||Domestic||2022-05-18T00:11:48.486666||False|2021-03-06T00:00:00|Ct|row-s5u5~m23v~xthg|||||||||||False|Residential Property Managers (531311)|531311|Garfield Properties, Llc||||||||||||||||2001-05-22T00:00:00|Connecticut|Dissolved|||False|False
610002|0094836|2023-03-30T00:00:00||Norwich|United States|dbeebe4502@aol.com||CT|335 Washington St|Non-Stock||06360||Domestic||2022-05-18T00:11:29.246666|1957-03-26T00:00:00|False||Ct|row-cbp5~craz-q2i7|||||||||||False|Recreational and Vacation Camps (except Campgrounds) (721214)|721214|New London County 4-H Foundation, Incorporated||||||||||||||||1957-03-26T00:00:00|Connecticut|Active|||False|False
610003|0678410|2002-04-06T00:00:00||East Hartford||||CT|45 Woodmont Dr|Llc||||Domestic||2022-05-18T00:07:51.470000||False||Ct|row-psiv.uda9.kkft|||||||||||False|||Medicare Provider Appeals Consultants Llc||||||||||||||||2001-04-06T00:00:00|Connecticut|Forfeited|||False|False
610004|0075634|2013-03-30T00:00:00||||rpratt@dmcpas.com|||None|Non-Stock||||Domestic||2022-05-18T00:11:25.683333|1958-03-18T00:00:00|False||Ct|row-4pdn.t2gn~efgp|||||||||||False|||Marvin & Annette Lee Foundation, Inc., The||||||||Failure to file annual report||||||||1958-03-18T00:00:00|Connecticut|Active|Ready for Forfeiture||False|False
610005|0095745|2022-08-24T00:00:00||Enfield|United States|kcasarella@sbcglobal.net||CT|228 1/2 Brainard Rd|Stock||06082||Domestic||2022-05-18T00:11:27.136666|1979-08-22T00:00:00|False||Ct|row-j3rz-tx35~nymc|||||||||||False|Sporting and Recreational Goods and Supplies Merchant Wholesalers (423910)|423910|M & S Distributors, Inc.||||||||||||||||1979-08-24T00:00:00|Connecticut|Active|Annual report due|1000|False|False
610006|0678782|2023-03-31T00:00:00||West Haven|United States|unchat45@yahoo.com||CT|75 Leete St.|Llc||06516||Domestic||2022-05-18T00:07:50.190000||False||Ct|row-2imj-uapx-dx2u|||||||||||False|Residential Remodelers (236118)|236118|Stony Creek Woodworking, Llc||||||||||||||||2001-04-12T00:00:00|Connecticut|Active|||False|False
610007|0077238|2021-07-01T00:00:00||Litchfield|United States|Litchfieldpaintllc@gmail.com||CT|172 West Street|Stock||06759||Domestic||2022-05-18T00:11:25.056666|1978-06-30T00:00:00|False|2021-06-30T00:00:00|Ct|row-gqhh~td7y-vphq|||||||||||False|Paint and Wallpaper Stores (444120)|444120|Litchfield Paint & Wallpaper, Inc.||||||||||||||||1978-07-03T00:00:00|Connecticut|Dissolved||5000|False|False
610008|0682249|2023-05-21T00:00:00|2001-04-16T00:00:00|Menlo Park|United States|CLS-CTARMSevidence@wolterskluwer.com|EXPONENT, INC.|CA|149 Commonwealth Drive|Stock||94025||Foreign|United States|2022-05-18T00:11:45.593333||False||De|row-dx9s.qdhp~x8pf|||||||||||False|Engineering Services (541330)|541330|Exponent, Inc.||||||||||||||||2001-05-22T00:00:00|DE|Active|||False|False
610009|0097778|2010-10-25T00:00:00||Fairfield||||CT|114 Samp Mortar Dr|Non-Stock||06824-2462||Domestic||2022-05-18T00:11:27.090000|1979-08-22T00:00:00|False||Ct|row-rg3j~eqnm.ki2j|||||||||||False|||Fairfield United Veterans Organization, Inc.||||||||Failure to file annual report||||||||1979-10-26T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
