|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
530000|1020622|2011-11-10T00:00:00||Norwalk||||CT|1/2 B Lindenwoods Rd|Llc||06851||Domestic||2022-05-18T00:08:22.630000||False||Ct|row-9ipc~77ry~a9v6|||||||||||False|||M-Belle-Ish, Llc||||||||Failure to file annual report||||||||2010-11-10T00:00:00|Connecticut|Active|Ready for dissolution||False|False
530001|0813985|2006-06-07T00:00:00||Norwalk||||CT|100 San Vincenzo Pl #32 Po Box 692|Llc||06854-0692||Domestic||2022-05-18T00:12:00.206666||False||Ct|row-3qdw~i47x-rntt|||||||||||False|||Jdw Properties Llc||||||||Failure to file annual report||||||||2005-06-07T00:00:00|Connecticut|Forfeited|||False|False
530002|0816633|2006-03-31T00:00:00||New Britain||||CT|57 South St.|Llc||06051||Domestic||2022-05-18T00:12:00.896666||False||Ct|row-zkbk.exsg.vvex|||||||||||False|||Advanced Asphalt Maintenance, Llc||||||||Failure to file annual report||||||||2005-03-31T00:00:00|Connecticut|Forfeited|||False|False
530003|1039265|2013-05-30T00:00:00||Danbury||dilaoliveira@hotmail.com||CT|33 Cottage  St Fl1|Llc||06810||Domestic||2022-05-18T00:08:22.660000||False||Ct|row-gg83-vm8j~aaq5|||||||||||False|||Lc Painting Llc||||||||Failure to file annual report||||||||2011-05-31T00:00:00|Connecticut|Active|Ready for dissolution||False|False
530004|1039072|2023-03-31T00:00:00|2011-05-26T00:00:00|Dover|United States|jsheets@carlex.com|CARLEX GLASS AMERICA, LLC|DE|160 Greentree Dr Ste 101|Llc||19904||Foreign|United States|2022-05-18T00:08:21.270000||False||De|row-nzt2.rrqj-bzbk||||160 GREENTREE DR STE 101, DOVER, DE, 19904, United States|Dover|United States|DE|160 Greentree Dr Ste 101||19904|False|Flat Glass Manufacturing (327211)|327211|Carlex Glass America, Llc|160 GREENTREE DR STE 101, DOVER, DE, 19904, United States|Dover|DE|160 Greentree Dr Ste 101||19904|United States|||||||||2011-05-26T00:00:00|DE|Active|||False|False
530005|1020415||||||||No Information Provided|Religious||||Domestic||2022-05-18T00:08:21.240000||False|||row-iuuv~pbfw-86rp|||||||||||False|||Fraternidad Pastores||||||||||||||||2010-11-10T00:00:00|Connecticut|Active|||False|False
530006|0813742|2007-03-07T00:00:00||Middletown||||CT|60 Pearl Street|Llc||06457||Domestic||2022-05-18T00:11:58.846666||False||Ct|row-25yr~9bsq-2hib|||||||||||False|||Cmasm Enterprises, Llc||||||||Failure to file annual report||||||||2005-03-07T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
530007|1022767|2023-03-31T00:00:00||Milford|United States|luckylanna@sbcglobal.net||CT|823 East Broadway|Llc||06460||Domestic||2022-05-18T00:08:21.866666||False||Ct|row-yest-tq6g-8fnt|||||||||||False|Lessors of Residential Buildings and Dwellings (531110)||8-10 Broad Street, Llc||||||||||||||||2010-12-09T00:00:00|Connecticut|Active|||False|False
530008|0816355|2021-03-31T00:00:00||Suffield|United States|MARK@TSH.NECOXMAIL.COM||CT|C/O Harold J. Moffie One Canal Road|Llc||06078||Domestic||2022-05-18T00:11:59.520000||False||Ct|row-4nyn~yzze-wq83|||||||||||False|Lessors of Nonresidential Buildings (except Miniwarehouses) (531120)|531120|Connecticut Health Of Greenwich Llc||||||||||||||||2005-03-31T00:00:00|Connecticut|Active|Annual report past due||False|False
530009|0816606|2014-04-01T00:00:00||Bridgeport||sheis1to@aol.com||CT|688 Pembroke Street|Llc||06608||Domestic||2022-05-18T00:12:00.850000||False||Ct|row-hne8.jyp8-339m|||||||||||False|||Sun Castle Entertainment, Llc||||||||Failure to file annual report||||||||2005-04-01T00:00:00|Connecticut|Active|Ready for dissolution||False|False
