|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
20000|0045540||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:38.923333|1971-03-25T00:00:00|False||Ct|row-9rps-nyec.458b|||||||||||False|||Texas Chemical Sales Corporation||||||||||||||||1971-01-06T00:00:00|Connecticut|Forfeited||0|False|False
20001|0036301||||||PETER BARBARESI, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:13:37.690000||False||Ny|row-ije4.9b67.7hy9|||||||||||False|||Peter Barbaresi, Inc.||||||||||||||||1974-12-17T00:00:00|NY|Revoked|||False|False
20002|0045205||||||TAUBMAN THEATERS, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:13:27.603333||False||Mi|row-brd9.65kg-6gdk|||||||||||False|||Taubman Theaters, Inc.||||||||||||||||1975-06-20T00:00:00|MI|Revoked|||False|False
20003|0045137||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:39.673333|1972-03-24T00:00:00|False|1981-08-25T00:00:00|Ct|row-q9sv-js7k~m3a9|||||||||||False|||Tancanhoosen, Inc.||||||||||||||||1972-03-24T00:00:00|Connecticut|Dissolved||0|False|False
20004|0036234||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:35.110000|1969-09-24T00:00:00|False||Ct|row-3g6k-dtmm~saha|||||||||||False|||Perriello'S Pizza House Restaurant, Inc.||||||||||||||||1969-10-14T00:00:00|Connecticut|Forfeited||0|False|False
20005|0045279||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:30.370000|1968-05-06T00:00:00|False||Ct|row-fuuj-t6tf~icvw|||||||||||False|||Technical Design Institute, Inc.||||||||||||||||1968-06-06T00:00:00|Connecticut|Forfeited||0|False|False
20006|0036377||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:39.626666|1954-09-15T00:00:00|False|1986-09-08T00:00:00|Ct|row-86ga.8gvb~aeue|||||||||||False|||Petersen Company, The||||||||||||||||1954-09-09T00:00:00|Connecticut|Dissolved||0|False|False
20007|0045072||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:37.046666|1974-06-22T00:00:00|False||Ct|row-q7kx.dzay~a95b|||||||||||False|||Taco Rey, Inc.||||||||||||||||1974-06-25T00:00:00|Connecticut|Forfeited||0|False|False
20008|0036159||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:33.060000|1974-04-01T00:00:00|False|1983-03-17T00:00:00|Ct|row-m2w9.b8qe-iu4e|||||||||||False|||Pep'S Electric Company, Inc.||||||||||||||||1974-04-01T00:00:00|Connecticut|Dissolved||0|False|False
20009|0045000||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:34.406666|1972-07-27T00:00:00|False||Ct|row-hdmb.s52w-apa3|||||||||||False|||Tnk, Inc.||||||||||||||||1972-08-07T00:00:00|Connecticut|Forfeited||0|False|False
