|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
490000|0857371|2017-03-31T00:00:00||Meriden||taxes@borrusoandco.net||CT|43 Colony Street|Llc||05451||Domestic||2022-05-18T00:10:03.486666||False||Ct|row-veiw-5ydr~tbg2|||||||||||False|||2 Partners Pizza, Llc||||||||Failure to file annual report||||||||2006-04-20T00:00:00|Connecticut|Active|Ready for dissolution||False|False
490001|1074766|2022-03-31T00:00:00||Clinton|United States|sserviss@aol.com||CT|42 Ben Merrill Road|Llc||06413||Domestic||2022-05-18T00:12:30.230000||False||Ct|row-icxn.2qxn~jney|||||||||||False|Administrative Management and General Management Consulting Services (541611)|541611|Thomas Leadership Consulting, Llc||||||||||||||||2012-06-11T00:00:00|Connecticut|Active|Annual report past due||False|False
490002|1058868|2013-01-17T00:00:00||Danbury||||CT|30 Hillside Avenue|Llc||06810||Domestic||2022-05-18T00:12:27.523333||False||Ct|row-z7uh.97zh-nhda|||||||||||False|||Incredible-Deals 26 Llc||||||||Failure to file annual report||||||||2012-01-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
490003|0856935|2023-03-31T00:00:00||East Windsor|United States|mikegiannuzzi@aol.com||CT|5 Riverview Drive|Llc|Unit A|06088||Domestic||2022-05-18T00:10:04.126666||False||Ct|row-yim3-4s62-48rd|||||||||||False|Offices of Real Estate Agents and Brokers (531210)|531210|World Vision Properties Realty, Llc||||||||||||||||2006-04-20T00:00:00|Connecticut|Active|||False|False
490004|0857861|2023-04-26T00:00:00||Lake Forest|United States|tobin.johnf@gmail.com||IL|662 S Balmoral Court|Stock||60045||Domestic||2022-05-18T00:10:02.800000|2006-04-13T00:00:00|False||Ct|row-fy49~28vf.mfz2|||||||||||False|Gift, Novelty, and Souvenir Stores (453220)|453220|Tobin & Associates Ltd. Co.||||||||||||||||2006-04-26T00:00:00|Connecticut|Active||1000|False|False
490005|1075242|2022-03-31T00:00:00|2012-07-01T00:00:00|Centennial|United States|Compliancemail@cscinfo.com|ROSEWOOD APARTMENTS OPERATING, LLC|CO|6860 S. Yosemite Ct. Suite 2222|Llc||80112||Foreign|United States|2022-05-18T00:12:29.560000||False||Ca|row-zvu4~aypg-8sjd||||2710 GATEWAY OAKS DRIVE SUITE 150N, SACRAMENTO, CA, 95833,|Sacramento||CA|2710 Gateway Oaks Drive Suite 150N||95833|False|Other Financial Vehicles (525990)|525990|Rosewood Apartments Operating, Llc|2710 GATEWAY OAKS DRIVE SUITE 150N, SACRAMENTO, CA, 95833, United States|Sacramento|CA|2710 Gateway Oaks Drive Suite 150N||95833|United States|||||||||2012-06-18T00:00:00|CA|Withdrawn|||False|False
490006|1074049|2018-03-31T00:00:00|2012-06-08T00:00:00|New York||josephtuso@stabiliscap.com|899 BOSTON POST ROAD, LLC|NY|767 Fifth Avenue 12Th Floor|Llc||10153||Foreign||2022-05-18T00:12:29.510000||False||De|row-tw3r~js9a.qjss|||||||||||False|||899 Boston Post Road, Llc|2711 CENTERVILLE ROAD SUITE 400, WILMINGTON, NY, 19808,|Wilmington|NY|2711 Centerville Road Suite 400||19808||Failure to file annual report||||||||2012-06-04T00:00:00|DE|Active|Ready for dissolution||False|False
490007|0874637|2007-10-02T00:00:00||Woodbridge||||CT|264 Amity Road|Llc||06525||Domestic||2022-05-18T00:10:03.516666||False||Ct|row-gu69-bbg4.6i6s|||||||||||False|||Armada Leasing And Finance Associates, Llc||||||||Failure to file annual report||||||||2006-10-02T00:00:00|Connecticut|Forfeited|||False|False
490008|0856897|2009-04-18T00:00:00||Middletown||||CT|404 Congdon Street|Llc||06457||Domestic||2022-05-18T00:10:04.080000||False||Ct|row-fgum-rs94.mwqi|||||||||||False|||Formica Electric Llc||||||||Failure to file annual report||||||||2006-04-18T00:00:00|Connecticut|Active|Admin Dissolution Initiated||False|False
490009|1074346|2016-06-08T00:00:00||Norwalk||cris@mirantagency.com||CT|14 Coldspring St|Llc||06850||Domestic||2022-05-18T00:12:27.510000||False||Ct|row-gmwy.8uc8-99rr|||||||||||False|||Melchor Cleaning Services Llc||||||||Failure to file annual report||||||||2012-06-07T00:00:00|Connecticut|Active|Ready for dissolution||False|False
