|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
880000|0291718|1995-10-01T00:00:00|||||LANE DOCTOR, INC.||None|Stock||||Foreign||2022-05-18T00:05:03.930000||False||Ny|row-898e.tekx-7wts|||||||||||False|||Lane Doctor, Inc.||||||||||||||||1993-10-15T00:00:00|NY|Withdrawn|||False|False
880001|0787263|2013-06-11T00:00:00|2004-01-01T00:00:00|Dearborn||GTARBL@FORD.COM|VOLVO FINANCE NORTH AMERICA, LLC|MI|One American Road Whq Room 612|Llc||48126||Foreign||2022-05-18T00:03:49.490000||False||De|row-9w52-25e4~emkd|||||||||||False|||Volvo Finance North America, Llc|ONE AMERICAN ROAD, MD 7440, DEARBORN, MI, 48126,|Dearborn|MI|One American Road, Md 7440||48126||||||||||2004-06-10T00:00:00|DE|Cancelled|||False|False
880002|0663154|2001-10-10T00:00:00||Stratford||||CT|50 Canaan Court #12|Llc||06614-4534||Domestic||2022-05-18T00:03:59.340000||False|2003-02-21T00:00:00|Ct|row-etk5.sh3v-vfn8|||||||||||False|||Butler Painting, Llc||||||||||||||||2000-10-10T00:00:00|Connecticut|Dissolved|||False|False
880003|0949118|2010-09-11T00:00:00||Ridgefield||rustycaz@att.net||CT|26 Virginia Court|Llc||06877||Domestic||2022-05-18T00:06:24.310000||False|2012-02-24T00:00:00|Ct|row-sbzx-gnpa.tcm8|||||||||||False|||Richport Records, Llc||||||||||||||||2008-09-10T00:00:00|Connecticut|Dissolved|||False|False
880004|1249456|2019-03-31T00:00:00||Hartford||belkiswebster@icloud.com||CT|593 Broad Street|Llc||06106||Domestic||2022-05-18T00:06:27.233333||False|2018-09-25T00:00:00|Ct|row-hyue-xd5a.miuj|||||||||||False|||Diaz Grocery Llc||||||||||||||||2017-09-12T00:00:00|Connecticut|Dissolved|||False|False
880005|0609427|1999-12-22T00:00:00||Washington||||CT|72 Church Hill Road Route 109|Llc||06794||Domestic||2022-05-18T00:05:10.540000||False|2009-01-08T00:00:00|Ct|row-ciuu~4wvf-jzwh|||||||||||False|||Philip Young Sanitation Service, Llc||||||||||||||||1998-12-22T00:00:00|Connecticut|Dissolved|||False|False
880006|0542456|1998-08-09T00:00:00||New Haven||||CT|100 Whitney Ave.|Llc||06510||Domestic||2022-05-18T00:05:08.430000||False||Ct|row-99bf-29g9.w8fu|||||||||||False|||Psychological Assessment Consultants, Llc||||||||||||||||1996-08-09T00:00:00|Connecticut|Forfeited|||False|False
880007|1372058|2023-03-31T00:00:00||Putnam|United States|SALHALLAK24@GMAIL.COM||CT|644 School St|Llc||06260||Domestic||2022-05-18T00:03:46.930000||False||Ct|row-z9zy.zhat.pgef|||||||||||False|Gasoline Stations with Convenience Stores (447110)||Putnam Food Mart Llc||||||||||||||||2021-01-05T00:00:00|Connecticut|Active|||False|False
880008|0984397|2011-09-30T00:00:00|2009-09-30T00:00:00|Phoenix||michellem@innovage.net|CHIPIO WINDSHIELD REPAIR, LLC|AZ|2930 E. Camelback Road Suite 200|Llc||85016||Foreign||2022-05-18T00:04:17.536666||False||Tx|row-yxh5.8wyx~i8ja|||||||||||False|||Chipio Windshield Repair, Llc|19511 PAULING, FOOTHILL RANCH, CA, 92610,|Foothill Ranch|CA|19511 Pauling||92610||||||||||2009-09-30T00:00:00|TX|Cancelled|||False|False
880009|0504447|1999-10-04T00:00:00||Hartford||||CT|Ten Columbus Blvd. 9Th Floor|Llc||06106-1944||Domestic||2022-05-18T00:05:06.180000||False|1999-10-13T00:00:00|Ct|row-urva.sy6y-nkia|||||||||||False|||Ofaf Investment, Llc||||||||||||||||1994-10-05T00:00:00|Connecticut|Dissolved|||False|False
