|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
990000|0927796|2009-02-13T00:00:00||Bloomfield||||CT|221 Tunxis Avenue|Stock||06002-1713||Domestic||2022-05-18T00:05:01.193333|2008-02-13T00:00:00|False|2009-12-07T00:00:00|Ct|row-txwf-2m7j~zqd9|||||||||||False|||Firmoimagen Corporation||||||||||||||||2008-02-13T00:00:00|Connecticut|Dissolved||1|False|False
990001|0700033|2002-12-21T00:00:00||Mystic||||CT|30 Mistuxet Ave.|Stock||06355||Domestic||2022-05-18T00:05:00.553333|2001-10-01T00:00:00|False|2005-01-31T00:00:00|Ct|row-9wn2-hx72-ypuc|||||||||||False|||Ho & Hojr, Inc.||||||||||||||||2001-12-21T00:00:00|Connecticut|Dissolved||20000|False|False
990002|1372096|2023-03-31T00:00:00||Hartford|United States|RCHOZICK@CHOZICKREALTY.COM||CT|999 Asylum Avenue Suite 109|Llc||06105||Domestic||2022-05-18T00:03:27.676666||False||Ct|row-c2ai~ahcm~r7q6|||||||||||False|Lessors of Residential Buildings and Dwellings (531110)||Washington Place Llc||||||||||||||||2021-01-05T00:00:00|Connecticut|Active|||False|False
990003|0255121|2003-11-30T00:00:00||Bath|||CREDIT DATA SERVICES, INC.|NH|Robert Den Corpe 644 Monroe Rd.|Non-Stock||03740||Foreign||2022-05-18T00:06:09.436666||False||Ma|row-57a7~j2zk.mcgb|||||||||||False|||Credit Data Services, Inc.||||||||||||||||1990-11-14T00:00:00|MA|Withdrawn|||False|False
990004|0292097|1995-11-01T00:00:00||Boston|||J.D. EASTRICH PROPERTIES CORPORATION|MA|C/O Aew Capital Management 225 Franklin St|Stock||||Foreign||2022-05-18T00:04:53.350000||False||Ma|row-imdq.q2c9-9sgj|||||||||||False|||J.D. Eastrich Properties Corporation||||||||||||||||1993-11-19T00:00:00|MA|Withdrawn|||False|False
990005|0605825|1999-10-30T00:00:00||Lakeville||||CT|396 Salmon Kill Road|Llc||06039||Domestic||2022-05-18T00:06:14.770000||False|2000-09-14T00:00:00|Ct|row-b3p4.tmgd-dg3d|||||||||||False|||Trio Sonata, Llc||||||||||||||||1998-10-30T00:00:00|Connecticut|Dissolved|||False|False
990006|1161787|2019-03-31T00:00:00||Hebron||tbienkowski@arbor.net||CT|29 Richardson Drive|Llc||06248||Domestic||2022-05-18T00:04:51.270000||False|2019-02-18T00:00:00|Ct|row-3wat~qz3u-de7s|||||||||||False|||343 Parker, Llc||||||||||||||||2014-12-11T00:00:00|Connecticut|Dissolved|||False|False
990007|1055697|2012-12-07T00:00:00||South Willington||||CT|148 River Road (E)|Llc||06729||Domestic||2022-05-18T00:03:30.566666||False|2019-07-08T00:00:00|Ct|row-8swz~5kyx-x37g|||||||||||False|||Speakeasy Studios Llc||||||||||||||||2011-12-08T00:00:00|Connecticut|Dissolved|||False|False
990008|0832360|2007-08-30T00:00:00||Plantsville||||CT|8 Ridge Dr|Llc||06479||Domestic||2022-05-18T00:06:12.643333||False|2008-01-28T00:00:00|Ct|row-ammu.bpke.5y86|||||||||||False|||P&R Builders, Llc||||||||||||||||2005-08-30T00:00:00|Connecticut|Dissolved|||False|False
990009|1056612|2017-12-19T00:00:00|2011-12-01T00:00:00|Stamford||peggy.dacunto@mcasset.com|MC ASSET MANAGEMENT HOLDINGS, LLC|CT|Three Landmark Square Suite 505, Fifth Floor|Llc||06901||Foreign||2022-05-18T00:06:14.676666||False||De|row-vkgm~xqx7-nz5y|||||||||||False|||Mc Asset Management Holdings, Llc|C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET, WILMINGTON, DE, 19801,|Wilmington|DE|C/O The Corporation Trust Company Corporation Trust Center 1209 Orange Street||19801||||||||||2011-12-20T00:00:00|DE|Withdrawn|||False|False
