|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
360000|1182466|2021-03-31T00:00:00||East Hartford|United States|admin@70tollandst.com||CT|70 Tolland St Bldg #3|Llc||06108||Domestic||2022-05-18T00:10:42.403333||False||Ct|row-k4sf.8y5g-ur75|||||||||||False|Facilities Support Services (561210)|561210|Jcm2015, Llc||||||||||||||||2015-08-03T00:00:00|Connecticut|Active|Annual report past due||False|False
360001|1005053|2018-03-31T00:00:00||Old Saybrook||ctproperties@sbcglobal.net||CT|514 Main Street|Llc||06475||Domestic||2022-05-18T00:10:24.896666||False||Ct|row-apv5.hkkf-84qa|||||||||||False|||Carousel Hartford Apartments, Llc||||||||Failure to file annual report||||||||2010-05-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360002|1005026|2012-05-14T00:00:00|||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:10:24.850000||False||Ct|row-gz5f.ztrp-s9x4|||||||||||False|||Covering The Community Inc.||||||||Failure to file first report||||||||2010-05-14T00:00:00|Connecticut|Active|First report past due||False|False
360003|1182226|2022-07-27T00:00:00|2011-10-17T00:00:00|Strafford|United States|payneconst@msn.com|PAYNE CONSTRUCTION SERVICES, INC.|NH|20 Payne Drive|Stock||03884||Foreign|United States|2022-05-18T00:10:43.230000||False||Nh|row-5ugu.n2n2-77ve|||||||||||False|All Other Specialty Trade Contractors (238990)|238990|Payne Construction Services, Inc.||||||||||||||||2015-07-27T00:00:00|NH|Active|Annual report due||False|False
360004|1180642|2023-03-31T00:00:00||West Hartford|United States|jo2002@aol.com||CT|11 Custer Street|Llc||06110||Domestic||2022-05-18T00:10:41.793333||False||Ct|row-fr7p.cvnp-hp37|||||||||||False|Linen Supply (812331)|812331|Girasole, Llc||||||||||||||||2015-07-09T00:00:00|Connecticut|Active|||False|False
360005|1005743|2012-05-24T00:00:00||Meriden||||CT|226 West Main Street|Llc||06450||Domestic||2022-05-18T00:10:22.116666||False||Ct|row-xrkj~phpy~d45x|||||||||||False|||Yaseen Enterprise Llc||||||||Failure to file annual report||||||||2010-05-24T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360006|1007956|2011-06-17T00:00:00||Torrington||||CT|33  Center  St  2 Fl|Llc||06790||Domestic||2022-05-18T00:10:23.583333||False||Ct|row-8z4h.xbdc-kpa8|||||||||||False|||Fredy Landscaping Llc||||||||Failure to file annual report||||||||2010-06-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360007|1180065|2022-07-01T00:00:00|2015-01-01T00:00:00|Jefferson|United States|accounting@powerliftusa.com|CONNER ATHLETIC PRODUCTS, INC.|IA|900 East Highway 30|Stock||50129||Foreign|United States|2022-05-18T00:12:49.390000||False||Ia|row-y3vx-tmij-mv2b|||||||||||False|Sporting and Athletic Goods Manufacturing (339920)|339920|Conner Athletic Products, Inc.||||||||||||||||2015-07-01T00:00:00|IA|Active|Annual report due||False|False
360008|1180048|2021-03-31T00:00:00||Hartford|United States|quest7861@gmail.com||CT|605 Albany Ave|Llc||06112||Domestic||2022-05-18T00:12:49.343333||False||Ct|row-8vkc-pfip.thtq|||||||||||False|Gasoline Stations with Convenience Stores (447110)||Albany Ave Llc||||||||||||||||2015-06-26T00:00:00|Connecticut|Active|Annual report past due||False|False
360009|1004822|2014-05-13T00:00:00||Fairfield||joanne@joannehus.com||CT|160 Fairfield Woods Road - #19|Llc||06825||Domestic||2022-05-18T00:10:23.523333||False||Ct|row-w9td.2szv-zxu5|||||||||||False|||Joanne Hus Studios, Llc||||||||Failure to file annual report||||||||2010-05-13T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360010|1005236|2012-05-19T00:00:00||Waterford||dousiln@nv.com||CT|26 Kingfisher Way|Llc||06385||Domestic||2022-05-18T00:10:22.726666||False||Ct|row-etrx.gvev-jx4x|||||||||||False|||Body By Leo Llc||||||||Failure to file annual report||||||||2010-05-19T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360011|1182364|2016-07-30T00:00:00||Plainville||||CT|275 New Britain Ave.|Llc||06062||Domestic||2022-05-18T00:10:40.653333||False||Ct|row-p4ge~i3ea-byaz|||||||||||False|||A & M Clips Plainville, Llc||||||||Failure to file annual report||||||||2015-07-30T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360012|1182095|2016-07-28T00:00:00||Southbury||SARA@DAFFODILHILLGROWERS.COM||CT|124 Horse Fence Hill Road|Llc||06488||Domestic||2022-05-18T00:10:42.433333||False||Ct|row-wyjq-fubc-wxpa|||||||||||False|||Daffodil Hill Growers, Llc||||||||Failure to file annual report||||||||2015-07-28T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360013|1007902|2011-06-18T00:00:00||Bridgeport||||CT|2251 E. Main Street|Llc||06606||Domestic||2022-05-18T00:10:23.506666||False||Ct|row-x54g-yed7-7jt2|||||||||||False|||M. Abreu And Co., Llc||||||||Failure to file annual report||||||||2010-06-18T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360014|1005292|2011-05-19T00:00:00||Tolland||||CT|460 Old Stafford Road|Llc||06084||Domestic||2022-05-18T00:10:22.756666||False||Ct|row-c5xq-hbf5~mfj5|||||||||||False|||Stone Artisans Llc||||||||Failure to file annual report||||||||2010-05-19T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360015|1182483|2020-03-31T00:00:00||West Haven||F.ZEA@SBCGLOBAL.NET||CT|22 Willow St|Llc||06516||Domestic||2022-05-18T00:10:42.433333||False|2021-02-22T00:00:00|Ct|row-qukn.ei4v-m5yu|||||||||||False|||F.K. Taxi Llc.||||||||||||||||2015-07-31T00:00:00|Connecticut|Dissolved|||False|False
360016|1005212|2011-05-18T00:00:00|2010-02-21T00:00:00|Bohemia|||FLOOD CONTROL INCORPORATED|NY|1555 Locust Avenue Suite A|Stock||11716||Foreign||2022-05-18T00:10:22.680000||False||Ny|row-62c2.b6xu.2pv4|||||||||||False|||Flood Control Incorporated||||||||Failure to file annual report||||||||2010-05-18T00:00:00|NY|Active|Ready for dissolution||False|False
360017|1182350|2019-03-31T00:00:00||Douglas||laurelviewfarm@charter.net||CT|24 Maple St Po Box 908 Po Box 908|Llc||01516||Domestic||2022-05-18T00:10:40.653333||False||Ct|row-5t6g.zdr7.ahvr|||||||||||False|||Laurel View Farm Llc||||||||Failure to file annual report||||||||2015-07-30T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360018|1182426|2016-07-31T00:00:00||Stamford||||CT|241 Long Ridge Road|Llc||06902||Domestic||2022-05-18T00:10:41.730000||False||Ct|row-rgei~betx.jfu3|||||||||||False|||M&M Carpet Installer Llc||||||||Failure to file annual report||||||||2015-07-31T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360019|1005083|2023-03-31T00:00:00||New Milford|United States|lhernandez@live.com||CT|15 Valmar Drive|Llc||06776|lhernandez@live.com|Domestic||2022-05-18T00:10:21.473333||False||Ct|row-k8jp~g7tc~w85r|||||||||||False|Used Merchandise Stores (453310)||Ricardo Tires, Llc||||||||||||||||2010-05-19T00:00:00|Connecticut|Active|||False|False
360020|1182327|2022-06-09T00:00:00||Wallingford|United States|TIMOTHYR410@GMAIL.COM||CT|314 Main St #7|Stock||06492||Domestic||2022-05-18T00:10:44.543333||False||Ct|row-xdb4-mkfx-rtuh|||||||||||False|Nail Salons (812113)|812113|Iris Nail Sense, Inc.||||||||||||||||2015-07-29T00:00:00|Connecticut|Active|Annual report due|200|False|False
360021|1008764|2011-06-28T00:00:00||West Haven||||CT|6 Greta St. #405|Llc||06516||Domestic||2022-05-18T00:10:27.600000||False||Ct|row-bact-k8ix-q6tf|||||||||||False|||Albert Flooring Llc||||||||Failure to file annual report||||||||2010-06-28T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360022|1180596|2022-08-07T00:00:00|2015-08-07T00:00:00|Chicago|United States|cls-ctarmsevidence@wolterskluwer.com|ANTARES CAPITAL LP|IL|500 West Monroe Suite 1700|Limited Partnership||60661||Foreign|United States|2022-05-18T00:10:41.716666||False||De|row-hync.jzmn~4662|||||||||||False|Other Depository Credit Intermediation (522190)|522190|Antares Capital Illinois Limited Partnership|1209 ORANGE STREET, WILMINGTON, DE, 19801, United States|Wilmington|DE|1209 Orange Street||19801|United States|||||||||2015-08-07T00:00:00|DE|Active|Annual report due||False|False
360023|1008507|2012-06-22T00:00:00||West Hartford||hollander.joshua@gmail.com||CT|1592 Asylum Ave|Llc||06117||Domestic||2022-05-18T00:10:26.803333||False||Ct|row-59h8-qcmc-y8r7|||||||||||False|||Mdhs, Llc||||||||Failure to file annual report||||||||2010-06-22T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360024|1180445|2023-03-31T00:00:00||Hartford|United States|hrg@wntus.com||CT|30 R Bartholomew Ave|Llc||06106||Domestic||2022-05-18T00:10:43.246666||False||Ct|row-amjt-f4qy-r8t4|||||||||||False|Full-Service Restaurants (722511)|722511|Wnt Newington, Llc||||||||||||||||2015-07-01T00:00:00|Connecticut|Active|||False|False
360025|1180544|2022-03-31T00:00:00||West Hartford|United States|SMILESOLUTIONSLAB@GMAIL.COM||CT|163 Newington Road|Llc||06110||Domestic||2022-05-18T00:10:44.530000||False||Ct|row-8xgu~ziyc-sytx|||||||||||True|Dental Laboratories (339116)||Smile Solutions Dental Studios Llc||||||||Failure to file annual report||||||||2015-07-06T00:00:00|Connecticut|Active|Annual report past due||False|False
360026|1008700|2011-06-24T00:00:00||New Haven||||CT|928 Chapel Street Suite 202|Llc||06510||Domestic||2022-05-18T00:10:27.570000||False||Ct|row-hyzf-wid6~3esp|||||||||||False|||Nicole Sharma Llc||||||||Failure to file annual report||||||||2010-06-24T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360027|1180512|2016-07-09T00:00:00||New Haven||||CT|40 Emily Rd|Llc||06513||Domestic||2022-05-18T00:10:43.933333||False||Ct|row-9zjg~zvxm~56vs|||||||||||False|||Dw Interiors Llc||||||||Failure to file annual report||||||||2015-07-09T00:00:00|Connecticut|Active|Ready for dissolution||False|False
360028|1005513|2022-03-31T00:00:00||West Hartford|United States|so_den@hotmail.com||CT|20 Newport Ave|Llc||06107||Domestic||2022-05-18T00:10:24.193333||True||Ct|row-ugaw-8e5f.4f8q|||||||||||True|Business Associations (813910)||Stek Enterprises, Llc||||||||Failure to file annual report||||||||2010-05-21T00:00:00|Connecticut|Active|||False|False
360029|1007790|2018-03-31T00:00:00||Darien||PCHAWLA@PORTAD.COM||CT|C/O Portfolio Advisors, Llc 9 Old Kings Highway South|Llc||06820||Domestic||2022-05-18T00:10:22.740000||False||Ct|row-cdh4.u99y.fwcs|||||||||||False|||Paf 5/10, Llc||||||||Failure to file annual report||||||||2010-06-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
