|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
60000|0218216||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:03.966666|1988-06-08T00:00:00|False||Ct|row-63qk~wqaq~7xb7|||||||||||False|||Westbury Investment Group, Inc.||||||||||||||||1988-06-13T00:00:00|Connecticut|Forfeited||5000|False|False
60001|0237903|1996-09-04T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:15:06.573333|1989-08-31T00:00:00|False|1996-10-15T00:00:00|Ct|row-qdiq.347s~8vtq|||||||||||False|||Smat, Inc.||||||||||||||||1989-09-05T00:00:00|Connecticut|Dissolved||5000|False|False
60002|0239392||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:04.730000|1989-06-19T00:00:00|False||Ct|row-daqn.r4hm~tvs8|||||||||||False|||Laurel Grove Estates Development Corporation||||||||||||||||1989-08-15T00:00:00|Connecticut|Forfeited||5000|False|False
60003|0239436|1996-10-17T00:00:00||Newington||||CT|2551 Berlin Tpke|Stock||06111||Domestic||2022-05-18T00:15:05.933333|1989-10-06T00:00:00|False|1998-07-20T00:00:00|Ct|row-38ez~qrn4~h9dk|||||||||||False|||Berlin Yogurt, Inc.||||||||||||||||1989-10-18T00:00:00|Connecticut|Dissolved||20000|False|False
60004|0222941||||||HERITAGE REHABILITATION SERVICES, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:15:04.670000||False||De|row-2wr6-xuuu.7zhi|||||||||||False|||Heritage Rehabilitation Services, Inc.||||||||||||||||1988-08-31T00:00:00|DE|Revoked|||False|False
60005|0242271||||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:15:02.213333|1989-08-07T00:00:00|False||Ct|row-4ivx-79ar.jyam|||||||||||False|||Bradley Airport Parking Association, Inc.||||||||||||||||1989-12-04T00:00:00|Connecticut|Forfeited|||False|False
60006|0239241|1995-10-12T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:00.950000|1989-10-10T00:00:00|False||Ct|row-i2g6-4fqa-jic8|||||||||||False|||Footers International, Inc.||||||||||||||||1989-10-12T00:00:00|Connecticut|Forfeited||20000|False|False
60007|0239296||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:02.200000|1989-07-24T00:00:00|False|1991-03-18T00:00:00|Ct|row-f3ni-9g3p-4ydh|||||||||||False|||Capiris Foods, Inc.||||||||||||||||1989-08-11T00:00:00|Connecticut|Dissolved||20000|False|False
60008|0219023||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:10.673333|1988-06-28T00:00:00|False||Ct|row-vj43-enhp~taea|||||||||||False|||S & E Incorporated||||||||||||||||1988-06-30T00:00:00|Connecticut|Forfeited||5000|False|False
60009|0239010||||||NATIONWIDE CREDIT, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:15:10.690000||False||Ga|row-jh5d.sffu~j58g|||||||||||False|||Nationwide Credit, Inc.||||||||||||||||1989-10-04T00:00:00|GA|Withdrawn|||False|False
