|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
420000|1138837|2023-03-31T00:00:00|2014-03-21T00:00:00|Petaluma|United States|lorid@ventek-intl.com|CARACAL ENTERPRISES, LLC|CA|1260 Holm Road Suite A|Llc||94954||Foreign|United States|2022-05-18T00:08:35.153333||False||De|row-pgsi-cnck-n93z||||TROLLEY SQUARE STE. 26C, WILMINGTON, DE, 19806,|Wilmington||DE|Trolley Square Ste. 26C||19806|False|All Other Miscellaneous Manufacturing (339999)|339999|Caracal Enterprises, Llc|TROLLEY SQUARE STE. 26C, WILMINGTON, DE, 19806, United States|Wilmington|DE|Trolley Square Ste. 26C||19806|United States|||||||||2014-04-09T00:00:00|DE|Active|||False|False
420001|0935666|2015-03-31T00:00:00||Norwalk||coheavy@yahoo.com||CT|16 Live Oak Road|Llc||06851||Domestic||2022-05-18T00:08:17.066666||False||Ct|row-44bz-bdhq.9mhu|||||||||||False|||C.O. Heavy Equipment And Truck Repair Llc||||||||Failure to file annual report||||||||2008-04-21T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420002|1129710|2015-01-17T00:00:00||West Hartford||||CT|38 Fulton Place|Llc||06107||Domestic||2022-05-18T00:08:33.746666||False||Ct|row-975n-kge8.ja65|||||||||||False|||Balt220 Llc||||||||Failure to file annual report||||||||2014-01-17T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420003|0950029|2014-03-31T00:00:00||Danbury||edafieschi@gmail.com||CT|24 George St Apt 23|Llc||06810||Domestic||2022-05-18T00:08:15.710000||False||Ct|row-3hrm-jvqm-pmks|||||||||||False|||Nicolas Construction Siding Llc||||||||Failure to file annual report||||||||2008-09-18T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420004|1127505|2017-03-31T00:00:00||West Hartford||DRMGTOFFICE@GMAIL.COM||CT|41 Crossroads Plaza Ste 125|Llc||06117||Domestic||2022-05-18T00:08:32.340000||False||Ct|row-2j2e.bcay.zqea|||||||||||False|||Dr Charter Oak Ii, Llc||||||||Failure to file annual report||||||||2013-12-13T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420005|1130034|2018-03-31T00:00:00||Hamden||ronmarcus99@gmail.com||CT|99 West Meadow Road|Llc||06518||Domestic||2022-05-18T00:08:36.343333||False||Ct|row-ebdc-8b9d-6qqr|||||||||||False|||Biopharm Strategic Solutions, Llc||||||||Failure to file annual report||||||||2014-01-22T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420006|0949750|2012-03-31T00:00:00||Trumbull||||CT|34 Stemway Road|Llc||06611||Domestic||2022-05-18T00:08:17.740000||False||Ct|row-ggtc-kgfg-9s86|||||||||||False|||Sakakini Property Llc||||||||Failure to file annual report||||||||2008-09-16T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420007|0949635|2013-09-17T00:00:00||Windsor||||CT|7C Mechanic St|Llc||06095||Domestic||2022-05-18T00:08:16.990000||False||Ct|row-evzq.ut3s.g79n|||||||||||False|||Strong Build Home Improvement Co. Llc||||||||Failure to file annual report||||||||2008-09-16T00:00:00|Connecticut|Active|Ready for dissolution||False|False
420008|1127184|2022-03-31T00:00:00||Stratford|United States|arballa1@aol.com||CT|149 Wilbrook Road|Llc||06614||Domestic||2022-05-18T00:08:33.653333||False||Ct|row-xphu.vd56~jz97|||||||||||False|Plumbing, Heating, and Air-Conditioning Contractors (238220)||Frank'S Plumbing & Remodeling, Llc||||||||||||||||2013-12-09T00:00:00|Connecticut|Active|Annual report past due||False|False
420009|1127108|2015-12-09T00:00:00|||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:08:33.026666||False||Ct|row-3pvf-efxs~jsbm|||||||||||False|||The Laboratories Of Democracy, Inc.||||||||Failure to file first report||||||||2013-12-09T00:00:00|Connecticut|Active|First report past due||False|False
