|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
70000|0219772||||||L.F. THOMPSON & COMPANY||No Information Provided|Stock||||Foreign||2022-05-18T00:14:53.213333||False||Ca|row-xnsz-dg9q-u74h|||||||||||False|||L.F. Thompson & Company||||||||||||||||1988-06-21T00:00:00|CA|Revoked|||False|False
70001|0216407||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.756666|1988-05-06T00:00:00|False||Ct|row-78in-7pf8.j838|||||||||||False|||Phil-Up, Inc.||||||||||||||||1988-05-06T00:00:00|Connecticut|Forfeited||5000|False|False
70002|0213632||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:59.520000|1988-03-11T00:00:00|False|1993-09-15T00:00:00|Ct|row-egri-mp3r-g7un|||||||||||False|||Business Services International, Inc.||||||||||||||||1988-03-11T00:00:00|Connecticut|Dissolved||5000|False|False
70003|0219085||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:56.426666|1988-04-15T00:00:00|False||Ct|row-7qfu.bhng~pn9a|||||||||||False|||Sexton Tire Partners, Inc.||||||||||||||||1988-06-09T00:00:00|Connecticut|Forfeited||100|False|False
70004|0198486||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:10.626666|1986-11-01T00:00:00|False||Ct|row-62uz~7h9g~r5eg|||||||||||False|||Raymond J. Forehand Associates, Inc.||||||||||||||||1987-03-26T00:00:00|Connecticut|Forfeited||1000|False|False
70005|0216591|1994-04-18T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.083333|1988-03-01T00:00:00|False||Ct|row-6xss~g93a~5p38|||||||||||False|||Golden Citizen Employment Agency, Inc.||||||||||||||||1988-04-18T00:00:00|Connecticut|Forfeited||100|False|False
70006|0216543|1996-05-10T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.770000|1988-05-06T00:00:00|False|1995-08-04T00:00:00|Ct|row-tdzc-4gtr.pjnm|||||||||||False|||Tikkoo Corporation||||||||||||||||1988-05-10T00:00:00|Connecticut|Dissolved||10000|False|False
70007|0216736|1996-04-20T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:58.380000|1988-04-15T00:00:00|False|1996-08-27T00:00:00|Ct|row-jytt-h3av~ytq6|||||||||||False|||Dynasty Alliance, Inc.||||||||||||||||1988-04-20T00:00:00|Connecticut|Dissolved||5000|False|False
70008|0216693|1996-05-13T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.770000|1988-05-11T00:00:00|False|1997-12-29T00:00:00|Ct|row-iwn9~r6rq-a4qe|||||||||||False|||Rosen-Collins Environmental Associates, Inc.||||||||||||||||1988-05-13T00:00:00|Connecticut|Dissolved||5000|False|False
70009|0217254|1996-05-03T00:00:00|||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:14:49.143333|1988-05-02T00:00:00|False|1995-03-07T00:00:00|Ct|row-g8f4-84zj.5rhp|||||||||||False|||Greater New Haven Council On Disability And Employment, Inc.||||||||||||||||1988-05-03T00:00:00|Connecticut|Dissolved|||False|False
70010|0217214||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:59.520000|1988-04-26T00:00:00|False|1990-06-12T00:00:00|Ct|row-sre5.bass.dj5a|||||||||||False|||Micali'S Incorporated||||||||||||||||1988-05-02T00:00:00|Connecticut|Dissolved||5000|False|False
70011|0216903|1996-04-25T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.770000|1988-04-28T00:00:00|False|1995-04-25T00:00:00|Ct|row-tx8d~5u29-wduy|||||||||||False|||Tek Shield, Inc.||||||||||||||||1988-04-25T00:00:00|Connecticut|Dissolved||5000|False|False
70012|0216947||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:58.380000|1988-04-30T00:00:00|False|1989-12-21T00:00:00|Ct|row-t625.hhvz~ib48|||||||||||False|||Lhm Engineers Inc.||||||||||||||||1988-05-18T00:00:00|Connecticut|Dissolved||5000|False|False
70013|0217414||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:55.740000|1988-04-29T00:00:00|False||Ct|row-mq67~anzu-hd72|||||||||||False|||Armac Electrical Services, Inc.||||||||||||||||1988-05-06T00:00:00|Connecticut|Forfeited||5000|False|False
70014|0217464|1996-05-01T00:00:00|||||COLLEGE FUND, INC.||None|Stock||||Foreign||2022-05-18T00:14:56.410000||False||Ma|row-wecy-h6mc-urv5|||||||||||False|||College Fund, Inc.||||||||||||||||1988-05-09T00:00:00|MA|Withdrawn|||False|False
70015|0217087|2000-04-27T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:14:58.910000|1988-04-26T00:00:00|False|2000-06-05T00:00:00|Ct|row-kazv-jwre-dp64|||||||||||False|||Cai - Ct, Inc.||||||||||||||||1988-04-28T00:00:00|Connecticut|Dissolved||5000|False|False
70016|0217088|1994-04-28T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:59.520000|1988-03-22T00:00:00|False|1996-11-06T00:00:00|Ct|row-92kv-urgh.avdz|||||||||||False|||C. L. Babcock, Inc.||||||||||||||||1988-04-28T00:00:00|Connecticut|Dissolved||5000|False|False
70017|0219634||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:52.490000|1988-06-13T00:00:00|False||Ct|row-w3vz.3zc5-v8fr|||||||||||False|||Sansabrino Mechanical Services, Inc.||||||||||||||||1988-06-16T00:00:00|Connecticut|Forfeited||1000|False|False
70018|0219539||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:51.976666|1988-06-24T00:00:00|False||Ct|row-ijpy-4f2y.xzt9|||||||||||False|||Post Production Services, Inc.||||||||||||||||1988-07-18T00:00:00|Connecticut|Forfeited||5000|False|False
70019|0198890|1999-04-02T00:00:00||Fairfield||||CT|236 Whiting Pond Rd|Stock||06430||Domestic||2022-05-18T00:15:07.220000|1987-03-31T00:00:00|False|1999-02-24T00:00:00|Ct|row-gkts.7fdp.zefd|||||||||||False|||J. K. F., Inc.||||||||||||||||1987-04-03T00:00:00|Connecticut|Dissolved||500|False|False
70020|0198802||||||DUNHILL OF NEW ENGLAND, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:15:04.683333||False||De|row-5vsf-4jnr.z3xz|||||||||||False|||Dunhill Of New England, Inc.||||||||||||||||1987-04-02T00:00:00|DE|Revoked|||False|False
70021|0219374|1995-06-13T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:51.270000|1988-05-20T00:00:00|False|1997-12-08T00:00:00|Ct|row-gn4z.anxd-2dpg|||||||||||False|||Panda Pavilion, Incorporated||||||||||||||||1988-06-13T00:00:00|Connecticut|Dissolved||5000|False|False
70022|0219727|2005-07-20T00:00:00||Westbrook||||CT|68 Sagamore Terrace West|Stock||06498||Domestic||2022-05-18T00:14:53.213333|1988-07-20T00:00:00|False|2005-08-02T00:00:00|Ct|row-7mcu-3urw.yp2v|||||||||||False|||Veth Enterprises, Inc.||||||||||||||||1988-07-21T00:00:00|Connecticut|Dissolved||5000|False|False
70023|0199062||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:15:12.043333|1987-04-02T00:00:00|False|1989-11-29T00:00:00|Ct|row-yprk-9btd~mugz|||||||||||False|||C. E. Aubrey, Inc.||||||||||||||||1987-04-08T00:00:00|Connecticut|Dissolved||5000|False|False
70024|0219320||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.053333|1988-06-27T00:00:00|False||Ct|row-py5e~qmf5-6wx5|||||||||||False|||Milo Fuscaldo, Inc.||||||||||||||||1988-07-12T00:00:00|Connecticut|Forfeited||5000|False|False
70025|0198718||||||SAFCO REALTY, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:15:02.323333||False||De|row-i42b-jrtk-q7ey|||||||||||False|||Safco Realty, Inc.||||||||||||||||1987-03-31T00:00:00|DE|Revoked|||False|False
70026|0210789|1995-12-21T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:50.596666|1987-10-27T00:00:00|False||Ct|row-7qxy-2863.w3yr|||||||||||False|||Connecticut Aerial Lifts, Inc.||||||||||||||||1987-12-21T00:00:00|Connecticut|Forfeited||5000|False|False
70027|0210749||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:49.863333|1987-12-16T00:00:00|False||Ct|row-3jtj-3ect-etny|||||||||||False|||Manhattan Ii, Inc.||||||||||||||||1987-12-18T00:00:00|Connecticut|Forfeited||1000|False|False
70028|0219963||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:53.980000||False||Ct|row-u557~cmtb-sp3g|||||||||||False|||Willowbrook Forest, Inc.||||||||||||||||1988-06-24T00:00:00|Connecticut|Forfeited||5000|False|False
70029|0199273|1996-04-05T00:00:00||Ellington||||CT|P O Box 457 360 Somers Road Rt 83|Stock||06029||Domestic||2022-05-18T00:15:04.683333|1987-03-31T00:00:00|False||Ct|row-msmy-pc8q.hknh|||||||||||False|||Northstar Aero Services, Inc.||||||||||||||||1987-04-06T00:00:00|Connecticut|Forfeited||5000|False|False
70030|0210603||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:57.786666|1987-12-28T00:00:00|False||Ct|row-4ruc~urci-zzf6|||||||||||False|||Pg Associates, Inc.||||||||||||||||1988-01-04T00:00:00|Connecticut|Forfeited||5000|False|False
70031|0210545|1993-12-01T00:00:00|||||FINANCIAL FUNDING CORPORATION (RI)||No Information Provided|Stock||||Foreign||2022-05-18T00:14:56.443333||False||Ri|row-6jdm-vekb~suci|||||||||||False|||Financial Funding Corporation (Ri)||||||||||||||||1987-12-15T00:00:00|RI|Forfeited|||False|False
70032|0211560||||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:14:57.786666|1987-12-28T00:00:00|False||Ct|row-y5y2-akgv~64wk|||||||||||False|||West Redding Homeowners Association, Inc.||||||||||||||||1988-01-06T00:00:00|Connecticut|Forfeited|||False|False
70033|0214315||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:49.833333|1988-02-18T00:00:00|False||Ct|row-3d3e-fx6q-imgz|||||||||||False|||Mauri Construction, Inc.||||||||||||||||1988-02-26T00:00:00|Connecticut|Forfeited||5000|False|False
70034|0197053|2012-02-21T00:00:00||Milford||lbmeyer@sbcglobal.net||CT|15 Thompson Street|Stock||06460||Domestic||2022-05-18T00:14:51.240000|1987-02-13T00:00:00|False|2018-09-13T00:00:00|Ct|row-7cfy-pwkp.3t5h|||||||||||False|||Lbm Productions, Inc.||||||||||||||||1987-02-23T00:00:00|Connecticut|Dissolved||5000|False|False
70035|0194343||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:14:59.583333|1986-09-05T00:00:00|False||Ct|row-uh7f.xz7g~8g3d|||||||||||False|||Hi-Tec Trade And Services Co., U.S.A., Inc.||||||||||||||||1987-02-04T00:00:00|Connecticut|Forfeited||5000|False|False
70036|0194289|2000-12-16T00:00:00||Clinton||||CT|3 Heritage Circle|Stock||06413||Domestic||2022-05-18T00:14:58.960000|1986-09-30T00:00:00|False|2000-10-31T00:00:00|Ct|row-beja.du29~8bma|||||||||||False|||Park View Medical Services, Inc.||||||||||||||||1986-12-18T00:00:00|Connecticut|Dissolved||1000|False|False
