|account_number|annual_report_due_date|began_transacting_in_ct|business_city|business_country|business_email_address|business_name_in_state_country|business_state|business_street|business_type|business_unit|business_zip_code|category_survey_email_address|citizenship|country_formation|created_on|date_of_organization_meeting|disable_person_owned_organization|dissolution_date|formation_place|id|mail_jurisdiction|mailing_address|mailing_international_address|mailing_jurisdiction_address|mailing_jurisdiction_business_city|mailing_jurisdiction_business_country|mailing_jurisdiction_business_state|mailing_jurisdiction_business_street|mailing_jurisdiction_business_unit|mailing_jurisdiction_business_zip_code|minority_owned_organization|naics_code|naics_sub_code|name|office_jurisdiction_address|office_jurisdiction_business_city|office_jurisdiction_business_state|office_jurisdiction_business_street|office_jurisdiction_business_unit|office_jurisdiction_business_zip_code|office_jurisdiction_country|reason_for_administrative_dissolution|record_address|records_address_city|records_address_country|records_address_state|records_address_street|records_address_unit|records_address_zip_code|registration_date|state_or_territory_formation|status|sub_status|total_authorized_shares|veteran_owned_organization|woman_owned_organization
10000|0246361||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:34.313333|1990-02-26T00:00:00|False|1991-09-25T00:00:00|Ct|row-cty2.8p4e-i87t|||||||||||False|||Carbitrage, Ltd.||||||||||||||||1990-03-08T00:00:00|Connecticut|Dissolved||5000|False|False
10001|0249568|2006-06-18T00:00:00||Fairfield||||CT|200 Mill Plain Rd.|Stock||06824||Domestic||2022-05-18T00:13:40.283333|1990-06-18T00:00:00|False|2006-01-03T00:00:00|Ct|row-3iz7-vd3k-jpbt|||||||||||False|||B.A. Gilhuly Agency, Inc.||||||||||||||||1990-06-20T00:00:00|Connecticut|Dissolved||20000|False|False
10002|0250372||||||||No Information Provided|Unknown||||Domestic||2022-05-18T00:13:31.716666||False|2012-01-15T00:00:00||row-hu4n-u43q-a6bt|||||||||||False|||St. Augustine'S Church||||||||||||||||0001-01-01T00:00:00|Connecticut|Dissolved|||False|False
10003|0249477|1994-06-19T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:37.640000|1990-05-15T00:00:00|False||Ct|row-v4p4-xp5f-5i23|||||||||||False|||P.M. Systems, Inc.||||||||||||||||1990-06-19T00:00:00|Connecticut|Forfeited||5000|False|False
10004|0249421|1998-06-05T00:00:00||Norwalk||||CT|71 East Avenue Suite J|Stock||06851||Domestic||2022-05-18T00:13:36.970000|1990-06-01T00:00:00|False|1997-11-05T00:00:00|Ct|row-fuvv-68wt-cnps|||||||||||False|||Advantage Systems Of Wilton, Inc.||||||||||||||||1990-06-05T00:00:00|Connecticut|Dissolved||5000|False|False
10005|0250484|1998-07-17T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:13:34.330000|1990-07-17T00:00:00|False|1999-12-14T00:00:00|Ct|row-3gkv-qzhv-hz2f|||||||||||False|||Women'S Health Care Of Trumbull, P.C.||||||||||||||||1990-07-17T00:00:00|Connecticut|Dissolved||1000|False|False
10006|0246847||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.700000|1990-04-12T00:00:00|False||Ct|row-pxdx~38p5.qn5g|||||||||||False|||Baybrook Restaurant Associates, Inc.||||||||||||||||1990-04-18T00:00:00|Connecticut|Forfeited||50000|False|False
10007|0249911|1994-06-20T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:35.080000|1990-05-01T00:00:00|False||Ct|row-irsb-pftv~apnh|||||||||||False|||Kasprzak, Inc.||||||||||||||||1990-06-20T00:00:00|Connecticut|Forfeited||15000|False|False
10008|0250171||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:27.526666||False||Ct|row-pd5i~d9pa-b8zh|||||||||||False|||American Aerospace Inc.||||||||||||||||1990-06-29T00:00:00|Connecticut|Forfeited||1000|False|False
10009|0247059||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:36.953333|1990-03-30T00:00:00|False|1994-07-27T00:00:00|Ct|row-k7mw-5w7n.sz6h|||||||||||False|||Body And Soul, Inc.||||||||||||||||1990-04-23T00:00:00|Connecticut|Dissolved||5000|False|False
10010|0250843||||||PERSONNEL COORDINATORS INC. OF CALIFORNIA||No Information Provided|Stock||||Foreign||2022-05-18T00:13:28.933333||False||Nj|row-gura~frfi-7528|||||||||||False|||Personnel Coordinators Inc. Of California||||||||||||||||1990-07-27T00:00:00|NJ|Withdrawn|||False|False
10011|0250891||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.013333|1990-07-03T00:00:00|False||Ct|row-f3na-tc4e-iqdh|||||||||||False|||Baece, Inc.||||||||||||||||1990-07-19T00:00:00|Connecticut|Forfeited||5000|False|False
10012|0249949||||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:13:35.796666|1990-06-29T00:00:00|False|1990-08-22T00:00:00|Ct|row-xjr8-ixjg~pu6i|||||||||||False|||Rout Contracting Co., Inc.||||||||||||||||1990-06-29T00:00:00|Connecticut|Dissolved|||False|False
10013|0250014||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:36.970000|1990-07-16T00:00:00|False|1993-12-23T00:00:00|Ct|row-5yh2-v7vf-adi4|||||||||||False|||Heron Corp.||||||||||||||||1990-07-03T00:00:00|Connecticut|Dissolved||5000|False|False
10014|0247171|2005-04-24T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:13:39|1990-06-11T00:00:00|False|2004-12-07T00:00:00|Ct|row-dh2a-23se-9jhj|||||||||||False|||Fike Associates, Inc.||||||||||||||||1990-04-25T00:00:00|Connecticut|Dissolved||10000|False|False
10015|0250321||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.013333|1990-07-10T00:00:00|False||Ct|row-v9vm.bdb5.3hxr|||||||||||False|||Less Than Thirty Enterprises, Inc.||||||||||||||||1990-07-11T00:00:00|Connecticut|Forfeited||5000|False|False
10016|0261243||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.043333|1991-05-01T00:00:00|False||Ct|row-hpm3-cb9n-rqmn|||||||||||False|||Hackett And Hackett Custom Homes, Inc.||||||||||||||||1991-05-28T00:00:00|Connecticut|Forfeited||1200|False|False
10017|0257865|1994-02-28T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:30.983333|1991-02-01T00:00:00|False|2000-11-06T00:00:00|Ct|row-x476-jsf6.5vgc|||||||||||False|||Memorial Construction Corporation||||||||||||||||1991-02-28T00:00:00|Connecticut|Dissolved||20000|False|False
10018|0250119|1997-07-01T00:00:00|||||L & N CONSULTANTS, INC.||None|Stock||||Foreign||2022-05-18T00:13:39.016666||False||Nv|row-eqhe.mwzv~2bp5|||||||||||False|||L & N Consultants, Inc.||||||||||||||||1990-07-06T00:00:00|NV|Revoked|||False|False
10019|0247005||||||RENARD WORLD TRADE CORPORATION||No Information Provided|Stock||||Foreign||2022-05-18T00:13:35.063333||False||Pa|row-g3r5.yg2z.yn83|||||||||||False|||Renard World Trade Corporation||||||||||||||||1990-04-20T00:00:00|PA|Revoked|||False|False
10020|0251112||||||NEW ENGLAND INDUSTRIAL HEAT, INC.||No Information Provided|Stock||||Foreign||2022-05-18T00:13:35.813333||False||Ma|row-twik.gth2-avmm|||||||||||False|||New England Industrial Heat, Inc.||||||||||||||||1990-07-24T00:00:00|MA|Revoked|||False|False
10021|0251068||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:34.330000|1990-08-03T00:00:00|False||Ct|row-mpjm.ix48-2fgu|||||||||||False|||Clear Automation, Inc.||||||||||||||||1990-08-03T00:00:00|Connecticut|Forfeited||1|False|False
10022|0252884|1996-09-26T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.716666|1990-09-18T00:00:00|False|1996-03-15T00:00:00|Ct|row-u9rw-x4gt-pzda|||||||||||False|||Corporate Image, Inc.||||||||||||||||1990-09-26T00:00:00|Connecticut|Dissolved||100|False|False
10023|0259906|1995-03-22T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:40.956666|1991-03-13T00:00:00|False||Ct|row-55mx-2yff-r8vu|||||||||||False|||Legare Plumbing & Heating, Inc.||||||||||||||||1991-03-22T00:00:00|Connecticut|Forfeited||100|False|False
10024|0250664||||||P.R. REPORT LIMITED, INC.||No Information Provided|Non-Stock||||Foreign||2022-05-18T00:13:39.016666||False||Nj|row-kq9r-yhjn~avmr|||||||||||False|||P.R. Report Limited, Inc.||||||||||||||||1990-07-13T00:00:00|NJ|Revoked|||False|False
10025|0247587|1997-04-11T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:13:35.796666|1990-04-04T00:00:00|False|2009-09-03T00:00:00|Ct|row-8jm2~xcnu.54kj|||||||||||False|||Cerritelli'S Service, Inc.||||||||||||||||1990-04-11T00:00:00|Connecticut|Dissolved||5000|False|False
10026|0251716||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:34.330000||False||Ct|row-bq3k~ducc.gntt|||||||||||False|||Estate Maintenance Corporation||||||||||||||||1990-08-22T00:00:00|Connecticut|Forfeited||5000|False|False
10027|0251754||||||||No Information Provided|Non-Stock||||Domestic||2022-05-18T00:13:35.080000||False||Ct|row-rg5a-w3ar~zjh7|||||||||||False|||Veterans Resource Project, Inc.||||||||||||||||1990-08-10T00:00:00|Connecticut|Forfeited|||False|False
10028|0250770|1994-07-17T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:27.526666|1990-06-28T00:00:00|False||Ct|row-f969.sd9s-fhnr|||||||||||False|||Subway Of Ridgefield, Inc.||||||||||||||||1990-07-17T00:00:00|Connecticut|Forfeited||1000|False|False
10029|0247712||||||SUBURBAN FUNDING CO.||No Information Provided|Stock||||Foreign||2022-05-18T00:13:37.640000||False||Ma|row-sgb9-injk-qw7f|||||||||||False|||Suburban Funding Co.||||||||||||||||1990-05-07T00:00:00|MA|Revoked|||False|False
10030|0252266||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.716666|1990-08-30T00:00:00|False||Ct|row-bbe8.6hps~2iaq|||||||||||False|||Fit-N-Fun, Ltd.||||||||||||||||1990-09-07T00:00:00|Connecticut|Forfeited||5000|False|False
10031|0259276|1998-03-05T00:00:00||Milford||||CT|1571 Post Road|Stock||06460||Domestic||2022-05-18T00:13:37.626666|1991-02-26T00:00:00|False||Ct|row-85ef.pzmh-vpyf|||||||||||False|||Milford Furniture Group, Inc.||||||||||||||||1991-03-06T00:00:00|Connecticut|Forfeited||5000|False|False
10032|0251226||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:37.656666||False||Ct|row-j4sj~7m8e-f2dp|||||||||||False|||K.C.L. Car Wash, Inc.||||||||||||||||1990-08-08T00:00:00|Connecticut|Forfeited||1000|False|False
10033|0251290||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:39.016666|1990-08-17T00:00:00|False|1992-07-06T00:00:00|Ct|row-h654-mwnz-398g|||||||||||False|||Medical Underwriting Managers, Inc.||||||||||||||||1990-08-10T00:00:00|Connecticut|Dissolved||3000|False|False
10034|0251920||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:38.296666|1990-08-29T00:00:00|False|1992-11-03T00:00:00|Ct|row-szzy.c2k3-4upd|||||||||||False|||Spunk & Co.||||||||||||||||1990-08-27T00:00:00|Connecticut|Dissolved||1000|False|False
10035|0251880||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:37.656666|1990-08-20T00:00:00|False||Ct|row-c7yb.dghf.unpp|||||||||||False|||Tarasidis Company, Inc.||||||||||||||||1990-08-24T00:00:00|Connecticut|Forfeited||500|False|False
10036|0260433||||||PARAGON CONTRACTING CORP.||No Information Provided|Stock||||Foreign||2022-05-18T00:13:32.466666||False||Ma|row-nqzd-84w2-upth|||||||||||False|||Paragon Contracting Corp.||||||||||||||||1991-05-06T00:00:00|MA|Revoked|||False|False
10037|0257067||||||||No Information Provided|Special Chartered||||Domestic||2022-05-18T00:13:30.293333||False|||row-u66m-5vgs-8a98|||||||||||False|||Unitarian Universalist Connecticut Valley District, Incorporated||||||||||||||||0001-01-01T00:00:00|Connecticut|Merged|||False|False
10038|0256962||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:27.540000|1991-01-30T00:00:00|False||Ct|row-gcbs.je47-5bdw|||||||||||False|||Exclusive Delivery, Inc.||||||||||||||||1991-01-30T00:00:00|Connecticut|Forfeited||5000|False|False
10039|0260329||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:30.310000|1991-05-02T00:00:00|False||Ct|row-kdj5-9ahi-6gne|||||||||||False|||30 Bridge Street Corp.||||||||||||||||1991-05-02T00:00:00|Connecticut|Forfeited||200|False|False
10040|0259171|2016-03-02T00:00:00||Ridgefield||philiphold@hotmail.com||CT|54 Danbury Road|Stock||06877||Domestic||2022-05-18T00:13:38.986666|1991-02-26T00:00:00|False|2015-09-30T00:00:00|Ct|row-726x.muqd-9zsh|||||||||||False|||P G Investment Company||||||||||||||||1991-03-04T00:00:00|Connecticut|Dissolved||20000|False|False
10041|0252219|1994-08-28T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:31.013333|1990-08-15T00:00:00|False||Ct|row-jf5f-nx83-berj|||||||||||False|||On Contract, Inc.||||||||||||||||1990-08-28T00:00:00|Connecticut|Forfeited||1000|False|False
10042|0259505||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:36.953333|1991-04-05T00:00:00|False||Ct|row-icup.nmfp-zgzw|||||||||||False|||Ernest Mae, Inc.||||||||||||||||1991-04-10T00:00:00|Connecticut|Forfeited||2400|False|False
10043|0252543|1997-09-17T00:00:00|||||||None|Stock||||Domestic||2022-05-18T00:13:37.656666|1990-09-10T00:00:00|False||Ct|row-2ncm-pwif.wdeg|||||||||||False|||Specialty Systems Corp.||||||||||||||||1990-09-17T00:00:00|Connecticut|Forfeited||20000|False|False
10044|0252087|2006-08-22T00:00:00||New Rochelle|United States|||NY|150 Lovell Road|Stock||10804||Domestic||2022-05-18T00:13:28.230000|1990-08-20T00:00:00|False|2019-05-20T00:00:00|Ct|row-ur4y~ryft~4psj|||||||||||False|||Double Star, Inc.||||||||||||||||1990-08-23T00:00:00|Connecticut|Dissolved||1000|False|False
10045|0259120|2008-03-02T00:00:00||Rocky Hill||||CT|2049 Silas Deane Highway|Stock||06067||Domestic||2022-05-18T00:13:38.250000|1991-02-15T00:00:00|False|2018-12-14T00:00:00|Ct|row-h4de-y7ex~7z5s|||||||||||False|||G.E.M., Inc.||||||||||||||||1991-03-04T00:00:00|Connecticut|Dissolved||5000|False|False
10046|0252721|1996-09-21T00:00:00|||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:28.230000|1990-07-18T00:00:00|False||Ct|row-gk2z-btrh~fkuk|||||||||||False|||Mtm Associates Of Connecticut, Inc.||||||||||||||||1990-09-21T00:00:00|Connecticut|Merged||10000|False|False
10047|0252722||||||PLANTERS LIFESAVERS COMPANY||No Information Provided|Stock||||Foreign||2022-05-18T00:13:28.230000||False||De|row-4n2s.vpvg-gvud|||||||||||False|||Planters Lifesavers Company||||||||||||||||1990-09-21T00:00:00|DE|Withdrawn|||False|False
10048|0252769||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:28.933333|1990-10-01T00:00:00|False||Ct|row-ugy8-xu6j-xi45|||||||||||False|||Decor Holdings, Inc.||||||||||||||||1990-09-24T00:00:00|Connecticut|Forfeited||5000|False|False
10049|0259769||||||||No Information Provided|Stock||||Domestic||2022-05-18T00:13:38.986666|1991-03-12T00:00:00|False|1991-12-23T00:00:00|Ct|row-tuk4~qghi.97rh|||||||||||False|||Legacy Air Leasing, Inc.||||||||||||||||1991-03-19T00:00:00|Connecticut|Dissolved||100|False|False
10050|0259560|2004-04-08T00:00:00||Milford||||CT|100 Trumbull Ave|Stock||06460||Domestic||2022-05-18T00:13:38.266666|1991-04-01T00:00:00|False|2008-03-12T00:00:00|Ct|row-8phf~hrrz.dd7c|||||||||||False|||Robert A. Ginsburg, P.C.||||||||||||||||1991-04-11T00:00:00|Connecticut|Dissolved||5000|False|False
